,Unnamed: 0,Unnamed: 0.1,pid,word,simplicity,complexity,gid,sentence,category,complex_annotation_count,complex_annotators,label
28903,28903,33081,ocwnigep3,जमादार,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28904,28904,33083,ocwnigep3,ज्ञानार्जन,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28905,28905,33084,ocwnigep3,ज्ञानेंद्रिय,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28906,28906,33085,ocwnigep3,ज्ञानेन्द्रिय,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28907,28907,33086,ocwnigep3,ठीक,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28908,28908,33087,ocwnigep3,तड़ित,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28909,28909,33088,ocwnigep3,तड़िता,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28910,28910,33089,ocwnigep3,तड़ित्,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28911,28911,33090,ocwnigep3,तनू,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28912,28912,33091,ocwnigep3,तरिता,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28913,28913,33092,ocwnigep3,तलमलाहट,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28914,28914,33093,ocwnigep3,ताम,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28915,28915,33097,ocwnigep3,तिलमिलाहट,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28916,28916,33098,ocwnigep3,तेजी,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28917,28917,33099,ocwnigep3,तेज़ी,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28918,28918,33100,ocwnigep3,दामिनी,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28919,28919,33101,ocwnigep3,धात्री,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28920,28920,33102,ocwnigep3,धेनु,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28921,28921,33104,ocwnigep3,नर्बदा,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28922,28922,33108,ocwnigep3,नर्मदा,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28923,28923,33109,ocwnigep3,नितांत,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28924,28924,33110,ocwnigep3,नितान्त,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28925,28925,33111,ocwnigep3,निलिंपा,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28926,28926,33112,ocwnigep3,निलिम्पा,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28927,28927,33113,ocwnigep3,निवारण,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28928,28928,33114,ocwnigep3,नीलांजसा,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28929,28929,33116,ocwnigep3,पठन,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28930,28930,33117,ocwnigep3,पढ़ाई,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28931,28931,33118,ocwnigep3,परेशानी,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28932,28932,33119,ocwnigep3,पवि,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28933,28933,33120,ocwnigep3,पीवरी,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28934,28934,33121,ocwnigep3,पुराकालीन,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28935,28935,33122,ocwnigep3,पुरातन,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28936,28936,33123,ocwnigep3,पुराना,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28937,28937,33126,ocwnigep3,पूर्णतः,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28938,28938,33127,ocwnigep3,पूर्णतया,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28939,28939,33128,ocwnigep3,पूर्णरुपेण,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28940,28940,33129,ocwnigep3,पूर्व,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28941,28941,33131,ocwnigep3,पूर्वगंगा,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28942,28942,33132,ocwnigep3,प्रवर्द्धन,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28943,28943,33133,ocwnigep3,प्रवर्धन,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28944,28944,33134,ocwnigep3,प्राक्कालीन,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28945,28945,33135,ocwnigep3,प्राचीन,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28946,28946,33136,ocwnigep3,प्राच्य,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28947,28947,33137,ocwnigep3,प्राथमिक,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28948,28948,33138,ocwnigep3,प्रारंभिक,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28949,28949,33139,ocwnigep3,प्रारम्भिक,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28950,28950,33140,ocwnigep3,प्रिमिटिव,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28951,28951,33141,ocwnigep3,फलित,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28952,28952,33142,ocwnigep3,फलीभूत,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28953,28953,33143,ocwnigep3,फाँक,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28954,28954,33144,ocwnigep3,फाँको,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28955,28955,33145,ocwnigep3,बढ़त,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28956,28956,33146,ocwnigep3,बढ़ती,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28957,28957,33147,ocwnigep3,बढ़ना,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28958,28958,33148,ocwnigep3,बढ़ाना,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28959,28959,33149,ocwnigep3,बढ़ोतरी,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28960,28960,33150,ocwnigep3,बढ़ोत्तरी,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28961,28961,33151,ocwnigep3,बरकत,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28962,28962,33152,ocwnigep3,बहुकरण,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28963,28963,33153,ocwnigep3,बिकलता,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28964,28964,33154,ocwnigep3,बिकलाई,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28965,28965,33155,ocwnigep3,बिजली,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28966,28966,33156,ocwnigep3,बिलकुल,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28967,28967,33157,ocwnigep3,बिल्कुल,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28968,28968,33158,ocwnigep3,बेआरामी,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28969,28969,33159,ocwnigep3,बेचैनी,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28970,28970,33160,ocwnigep3,भंगी,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28971,28971,33161,ocwnigep3,भर,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28972,28972,33162,ocwnigep3,भाग,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28973,28973,33164,ocwnigep3,मुरंदला,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28974,28974,33166,ocwnigep3,मुरला,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28975,28975,33168,ocwnigep3,मेकलकन्या,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28976,28976,33170,ocwnigep3,मेकलसुता,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28977,28977,33171,ocwnigep3,मेघज्योति,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28978,28978,33172,ocwnigep3,मेघदीप,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28979,28979,33173,ocwnigep3,मेघभूति,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28980,28980,33174,ocwnigep3,मेहतर,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28981,28981,33175,ocwnigep3,मेहत्तर,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28982,28982,33176,ocwnigep3,रेवती,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28983,28983,33178,ocwnigep3,रेवा,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28984,28984,33180,ocwnigep3,रोहिणी,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28985,28985,33181,ocwnigep3,वज्र,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28986,28986,33182,ocwnigep3,वर्द्धन,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28987,28987,33183,ocwnigep3,वर्धन,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28988,28988,33184,ocwnigep3,वहती,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28989,28989,33185,ocwnigep3,विकलता,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28990,28990,33186,ocwnigep3,विकास,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28991,28991,33188,ocwnigep3,विद्युत,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28992,28992,33189,ocwnigep3,विद्युत्,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28993,28993,33190,ocwnigep3,विद्योत्,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28994,28994,33191,ocwnigep3,वृद्धि,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28995,28995,33192,ocwnigep3,वृषा,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28996,28996,33194,ocwnigep3,वेदगर्भा,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28997,28997,33195,ocwnigep3,व्यग्रता,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28998,28998,33196,ocwnigep3,व्याकुलता,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
28999,28999,33198,ocwnigep3,शंपा,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29000,29000,33199,ocwnigep3,शम्पा,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29001,29001,33200,ocwnigep3,शाख,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29002,29002,33201,ocwnigep3,शाख़,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29003,29003,33202,ocwnigep3,शुरुआती,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29004,29004,33203,ocwnigep3,शुरुवाती,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29005,29005,33205,ocwnigep3,संपूर्णतः,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29006,29006,33206,ocwnigep3,संपूर्णतया,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29007,29007,33207,ocwnigep3,सफल,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29008,29008,33208,ocwnigep3,सफ़ल,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29009,29009,33209,ocwnigep3,समनगा,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29010,29010,33210,ocwnigep3,सरासर,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29011,29011,33211,ocwnigep3,संवर्द्धन,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29012,29012,33212,ocwnigep3,संवर्धन,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29013,29013,33213,ocwnigep3,सुरभि,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29014,29014,33215,ocwnigep3,सोमसुता,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29015,29015,33217,ocwnigep3,सोमोद्भवा,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29016,29016,33218,ocwnigep3,सौदामनी,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29017,29017,33219,ocwnigep3,सौदामिनी,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29018,29018,33220,ocwnigep3,स्टडी,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29019,29019,33221,ocwnigep3,हाइक,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29020,29020,33222,ocwnigep3,हिस्सा,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29021,29021,33223,ocwnigep3,हीर,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29022,29022,33224,ocwnigep3,आदिकालीन,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29023,29023,33225,ocwnigep3,आफजाई,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29024,29024,33226,ocwnigep3,इंदुजा,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29025,29025,33227,ocwnigep3,इरम्मद,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29026,29026,33228,ocwnigep3,कनखियों,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29027,29027,33230,ocwnigep3,चूहड़ा,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29028,29028,33231,ocwnigep3,टुकड़ा,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29029,29029,33232,ocwnigep3,निपट,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29030,29030,33233,ocwnigep3,रोकथाम,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29031,29031,33234,ocwnigep3,वाचन,4,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29032,29032,33235,ocwnigep3,वैचारिक,3,1,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29033,29033,33236,ocwnigep3,सुफल,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29034,29034,33237,ocwnigep3,हैरानी,5,0,1,"यह उनकी वर्षों की इच्छा का फलीभूत रूप था   ।
",vimarsh,0,,
29035,29035,33238,ocwnigep4,अकाम,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29036,29036,33239,ocwnigep4,अखबारनवीस,4,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29037,29037,33240,ocwnigep4,अख़बारनवीस,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29038,29038,33241,ocwnigep4,अग,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29039,29039,33242,ocwnigep4,अघ्रिप,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29040,29040,33243,ocwnigep4,अंजल,4,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29041,29041,33245,ocwnigep4,अंजलि,4,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29042,29042,33246,ocwnigep4,अंजलिपुट,4,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29043,29043,33247,ocwnigep4,अँजली,4,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29044,29044,33248,ocwnigep4,अंजली,5,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29045,29045,33249,ocwnigep4,अँजुरी,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29046,29046,33250,ocwnigep4,अंजुरी,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29047,29047,33251,ocwnigep4,अंजुल,5,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29048,29048,33252,ocwnigep4,अंजुली,5,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29049,29049,33253,ocwnigep4,अञ्जलि,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29050,29050,33254,ocwnigep4,अतिकाल,4,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29051,29051,33255,ocwnigep4,अतिवेला,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29052,29052,33257,ocwnigep4,अदलबदल,4,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29053,29053,33259,ocwnigep4,अदलाबदली,4,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29054,29054,33261,ocwnigep4,अदलीबदली,5,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29055,29055,33262,ocwnigep4,अधीश,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29056,29056,33263,ocwnigep4,अनभिलाषी,4,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29057,29057,33264,ocwnigep4,अनभिलासी,4,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29058,29058,33265,ocwnigep4,अनिच्छ,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29059,29059,33266,ocwnigep4,अनीह,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29060,29060,33267,ocwnigep4,अनुकांक्षित,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29061,29061,33269,ocwnigep4,अनुसंधान,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29062,29062,33270,ocwnigep4,अनुहरिया,2,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29063,29063,33271,ocwnigep4,अनुहार,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29064,29064,33272,ocwnigep4,अनोकह,4,0,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29065,29065,33273,ocwnigep4,अन्वीक्षण,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29066,29066,33274,ocwnigep4,अन्वेषण,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29067,29067,33275,ocwnigep4,अन्वेषणा,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29068,29068,33276,ocwnigep4,अपवर्तन,2,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
29069,29069,33277,ocwnigep4,अपेक्षित,3,1,1,"समस्त साधनाएं जैसे - जप ,  तप ,  योगाभ्यास तथा वेदों के पठन में जब तक भक्ति का सम्पुट न हो ,  वह बेकार है  ।
",twitter,0,,
