word,frequency
भक्‍तिमार्ग,2
द्वैत,2
द्वैतवादी,2
बल्लभाचार्य,2
उपनिषद्‍काल,2
चर्व,2
निष्पन्न,2
जड़वाद,2
श्‍लोक,2
प्रणीत,2
चार्वाकमत,2
अपरिवर्तनीय,2
सृष्‍टिवाद,2
घृणा,2
जैनमत,2
स्याद्‍वाद,2
अस्तिकाय,2
वर्तना,2
परिर्वतन,2
व्यवहारिक,2
कार्मिक,2
द्रव्यमोक्ष,2
अघातीय,2
वेदनीय,2
ऊर्ध्वगति,2
स्याद्वाद,2
केवलज्ञान,2
विभक्‍ति,2
प्रतिषेध,2
पूजता,2
दुखमय,2
नैराश्य,2
जरामरण,2
मिथ्याज्ञान,2
दुःखी,2
भ्रमात्मक,2
रागद्वेष,2
नैरात्म्यवाद,2
भवचक्र,2
बौद्धमत,2
अनित्यता,2
अनित्यवाद,2
क्षणभंगुर,2
क्षणिकं,2
आत्मनियंत्रण,2
धुआआ,2
अधिपति,2
कोटी,2
बाह्यरूप,2
फ़िलासफ़ी,2
विद्यानुराग,2
प्लेटो,2
फिलासफ़ी,2
प्रयत्नशील,2
जगतीतल,2
भौतिकवादी,2
शाश्वतिक,2
प्रत्ययवाद,2
वास्तववाद,2
मन्तव्यानुसार,2
अनुसन्धान,2
एथिक्स,2
निसर्गतः,2
आशावाद,2
एस्थेटिक्स,2
भाजन,2
भारतभूमि,2
अधिवासी,2
प्रियता,2
आश्चर्यजनक,2
स्फूर्ति,2
व्याघातक,2
इति,2
सत्यान्वेषण,2
स्वमत,2
महर्षी,2
पत्‍नी,2
अस्थिर,2
निःसंदिग्ध,2
विवेचित,2
भ्रान्ति,2
शिला,2
लाञ्छन,2
आपाततः,2
भवसागर,2
शङ्कराचार्य,2
चरित,2
परममेधावी,2
धर्मा,2
दृष्ट,2
निर्भीकता,2
कारागार,2
अक्षमता,2
सम्मत,2
षड्दर्शन,2
सूत्रकाल,2
बोधगम्य,2
वार्तिक,2
परिच्छेद,2
लघुकाय,2
द्विविध,2
उभय,2
प्रज्ञामूलक,2
औपनिषद,2
मन्त्र,2
सापेक्षता,2
विशिष्टाद्वैत,2
परमात्मतत्त्व,2
प्रपूरित,2
अवलम्बित,2
सुखमय,2
माननीय,2
विवेकी,2
कालिमा,2
प्रत्यक्षीकरण,2
यदृच्छा,2
सुव्यवस्था,2
सन्ताप,2
टटोल,2
लाजमी,2
जनपथ,2
जनार्दन,2
गिरफ्त,2
निर्वहन,2
गर्त,2
मुफीद,2
अडवाणी,2
अवैध,2
उमाशंकर,2
श्‍वसुर,2
जगजीवन,2
मेनका,2
मजबूरन,2
नफा,2
तल्ख,2
मराण्डी,2
चस्पा,2
मुबारकबाद,2
धोखाधड़ी,2
दूरदर्शिता,2
भूपेंद्र,2
करिअर,2
सुर्खी,2
जनलोकपाल,2
निःसंदेह,2
आंदोलनकारी,2
शेरे,2
रपटीली,2
भविष्,2
उत्तरायण,2
प्रासंगिक,2
नैया,2
भूगोल,2
छुड़,2
शाप,2
कइयों,2
मनाली,2
पुर्व,2
सद्दावना,2
एनकाउंटर,2
सबब,2
सिरदर्द,2
धड़ा,2
वाघेला,2
दंगल,2
बानगी,2
तुरुप,2
मिर्धा,2
हिचकिचा,2
लोकनायक,2
जयप्रकाश,2
कील,2
दीगर,2
भ्रमजाल,2
नब्ज,2
जवाबदेही,2
कद्दावर,2
मुलाकत,2
असंतुष्ट,2
टम्टा,2
धृतराष्‍ट्र,2
जुमला,2
ढह,2
पार्ट्री,2
अन्नाद्रमुक,2
पल्लम,2
सच्चर,2
घोटाल,2
अटलबिहारी,2
रक,2
उद्विकास,2
हेगल,2
काबुल,2
नाटो,2
पेंटागन,2
माद्दा,2
नमो,2
नरीमन,2
रतीबाई,2
पार्सियन,2
अचेत,2
एकलौती,2
जंजीर,2
तैसे,2
उत्‍तराधिकारी,2
नवजीवन,2
पुरे,2
वालिया,2
डीईआरसी,2
आइडी,2
आफिस,2
डाटा,2
आतंवाद,2
रुडफ़ी,2
आंतकवाद,2
स्थगन,2
अलगाववादी,2
प्रशासक,2
लुइसियाना,2
विश्फेषक,2
ओलांद,2
जाक,2
कैथोलिक,2
मालती,2
शौचालय,2
उग्रवादी,2
एआईएडीएमके,2
अंतराष्‍ट्रीय,2
सिंहली,2
मुक्की,2
कॉन्फ्रेंस,2
सस्पेंड,2
बीजीबी,2
तस्कर,2
पीओके,2
डैनियल,2
निष्कासित,2
अनधिकृत,2
गृहमंत्रालय,2
भंडारा,2
एचपी,2
करतूत,2
नतीजतन,2
ढिलाई,2
रेप,2
जावडेकर,2
निरोधक,2
तेहरान,2
फलस्तीन,2
प्लेटफार्म,2
पचौरी,2
शोरशराबा,2
फरार,2
बारामूला,2
मुजाहिदीन,2
आसाना,2
लैस,2
रेकी,2
सेक्दर,2
मैंकिनी,2
आंगनबाडी,2
ग्रीवांस,2
रिहा,2
नौसेना,2
मोड,2
एलडीसी,2
भंडारी,2
देशराज,2
प्रयासरत,2
चरनजीत,2
भड़ास,2
दवाब,2
डेरियस,2
फडनवीस,2
यशोमति,2
फ्रांसिस,2
बुद्धिमत्ता,2
ब्रदरहुड,2
मुर्सी,2
विस्थापित,2
पुनर्वास,2
एपीजे,2
रीइंवेंटिंग,2
डेमोक्रेसी,2
अनाम,2
षड्‍यंत्र,2
पदस्थ,2
मुजाहिद्दीन,2
अनिच्छा,2
वशिष्त,2
छोटू,2
रिक्शा,2
ठहाका,2
स्वीकारोक्‍ति,2
मध्यस्थता,2
उप्र,2
एसएसपी,2
प्रीतम,2
आइएएस,2
सटीक,2
बाना,2
मंत्रमुग्ध,2
यूडीपी,2
विनियमन,2
असंगठित,2
सेवायोजन,2
सरताज,2
चुपडी,2
छत्ताबल,2
बेमिना,2
एफआइआर,2
मुकर,2
चाइना,2
मुजीबुर्रहमान,2
टाडा,2
खिँचाई,2
नवनीत,2
छुरा,2
केजी,2
बालाकृष्णन,2
मेट्रोपोलिटन,2
जेबीटी,2
लोहिया,2
हजारी,2
सेठी,2
आरएमएल,2
मेकर,2
नांगलोई,2
रूटीन,2
बीएस,2
संख्याबल,2
कॉरपोरेट,2
सुदीप्तो,2
त्रासद,2
रसद,2
कॉरपोरेशन,2
आनन,2
फानन,2
काटी,2
कमतर,2
अफवाह,2
सैदनगर,2
अटरिया,2
बाराबंकी,2
लोकदल,2
कांग्र्रेस,2
बँट,2
अभिमन्यु,2
नजरंदाज,2
विकिलीक्स,2
दाँवा,2
ठाणे,2
बेल्ट,2
प्रतिष्ठान,2
तोड़फोड़,2
कस्टम,2
बीआईटीए,2
चांसलर,2
एंजेला,2
पोल्ट्री,2
कन्फेक्शनरी,2
टूरिज्म,2
कार्यकर्त्ता,2
हड़बडी,2
नड्‍डा,2
शेयरिंग,2
बर्चस्व,2
रेसकोर्स,2
कगजात,2
सॉलिसीटर,2
सामी,2
शिवशंकर,2
विचाराधीन,2
देविंदरपाल,2
एलाइड,2
साइंसेस,2
आईएचबीएएस,2
निमेश,2
कट्‍टरपंथी,2
अकबरुद्दीन,2
उच्चायोग,2
जसोरे,2
कुशलक्षेम,2
सुखबीर,2
आप्टीकल,2
क्षेत्रियता,2
नागालैंड,2
अंडमान,2
निकोबार,2
आहित,2
लाभांवित,2
मुखपत्र,2
बोगस,2
दीनदयाल,2
सुमित्रा,2
हितेष,2
स्मारिका,2
बीआरटी,2
पीसी,2
हबीबगंज,2
ब्रिज,2
जाम,2
होशंगाबाद,2
जमानती,2
उपद्रवी,2
झडप,2
जूना,2
सोमवारिया,2
खाबीया,2
प्रेमचंद्र,2
नूरपुर,2
आईपीएच,2
हिमुडा,2
वाणिज्यदूत,2
लियु,2
एसएमई,2
समिट,2
मोढेरा,2
पाटण,2
नी,2
सतर्कतापूर्वक,2
रूलर,2
आणंद,2
झरमा,2
नहीम,2
लिखिर,2
अतीरिक्त,2
आरसी,2
प्रवीर,2
पोषाहार,2
सदाकांत,2
सिंघल,2
एमपी,2
एमकेएस,2
सुंदरम,2
सीमारोपण,2
गांधीवादी,2
जातिवाद,2
गुंडागर्दी,2
दिनोदिन,2
अतीकुर,2
रावलपिंडी,2
अडियाला,2
हबीबुर्रहमान,2
मुरुगन,2
संथान,2
पेरारिवलन,2
टीमयानी,2
शिवानंद,2
महासमर,2
रकई,2
सु्षमा,2
रोहिणी,2
कामनी,2
लॉ,2
टीबी,2
समरी,2
पारिख,2
पुंडीर,2
एली,2
एसआर,2
आरोपमुक्त,2
नवबंर,2
निमेष,2
पेच,2
रामवीर,2
बिधूडी,2
मत्ता,2
चंद्रकाश,2
मंत्रिपद,2
फिदा,2
एक्सल,2
घोषणापत्र,2
राजगोपाल,2
पदयात्रा,2
जनतंत्र,2
अलीगढ़,2
वीके,2
जनतादल,2
इकबालिया,2
पामीर,2
गरमाहट,2
इमोमली,2
ईस्वी,2
किर्गिजस्तान,2
वाखन,2
आयनी,2
लड़ाकू,2
टूटना,2
मोदि,2
अवास,2
झिड़की,2
निगा,2
अल्टीमेटन,2
मॉडिफिकेशन,2
तलाशना,2
पार्टनशिप,2
स्पोलिया,2
महकम,2
डिस्पेंसरी,2
पट्‍शे,2
माफिया,2
संलिप्त,2
बयानी,2
कोलही,2
गद्दा,2
हवस,2
नाती,2
बेईमान,2
झोपड़ा,2
खटारा,2
खीचन,2
छेड़,2
भरवा,2
एकलौता,2
सत्तासीन,2
सत्ताहीन,2
सहभोज,2
छूआछूत,2
बलवीर,2
योगेंद्र,2
चंदोलिया,2
राजपाल,2
कोली,2
संवोधित,2
शॉल,2
अंजू,2
हरनाम,2
कुपित,2
तुली,2
हेगड़े,2
आधिपत्य,2
मावलंकर,2
तिकड़म,2
बेदखल,2
खम,2
निर्विवादित,2
फुल्की,2
क‍ट्टर,2
लड़खडा,2
राष्‍ट्रवाद,2
जकड़न,2
अनन्या,2
कुशासन,2
वायदा,2
केमेस्ट्री,2
मिथ्याभिमान,2
खिचडी,2
लॉटरी,2
प्रश्‍नचिह्नन,2
आमाद,2
लैसा,2
कार्ट,2
वोटो,2
दंगो,2
शिकायतकर्ता,2
नार्वेकर,2
मुश्थिल,2
वितर्क,2
नीलांजन,2
आत्मविश्‍वासी,2
प्रह्वलादभाई,2
तर्कशील,2
मानीटर,2
मॉनीटर,2
मेधावी,2
केतली,2
चौड,2
सहोदर,2
जयंतीभाई,2
असंसदीय,2
कीअध्यक्षता,2
बलबीर,2
माकपा,2
हुबली,2
धारवाड़,2
बेल्लारी,2
बीजापुर,2
कोलार,2
तुमकुर,2
हावेरी,2
मांड्,2
शिमोगा,2
खटखटा,2
फाइलिंग,2
बर्बरता,2
लाइनमैन,2
बरसाई,2
शमशेर,2
दूलो,2
संतोख,2
मोहिंदर,2
गनर,2
पीडीपी,2
जगनमोहन,2
राजशेखर,2
इस्लामवादी,2
रू,2
कराची,2
प्रिंटिंग,2
प्योंगयांग,2
प्रायश्‍चित,2
समुद्रीय,2
पनडुब्बी,2
औचित्य,2
याहया,2
मोयनिहैन,2
चुट,2
किसै,2
पारस,2
सकलेचा,2
हाट,2
पीसीसी,2
एनपीपी,2
विस,2
हरिप्रसाद,2
नवनिर्मित,2
विधानमंडल,2
नाखुश,2
प्रोटेस्ट,2
न्यायलय,2
सौहार्द्र,2
बांदीकुई,2
इंदौरा,2
अनूपगढ़,2
उठवा,2
महादलित,2
रामजी,2
ऋषिदेव,2
आर्या,2
कन्हैया,2
नेत्री,2
सिद्धात,2
मूर्त,2
बाबरी,2
जगजाहिर,2
संधी,2
शावेज,2
मादुरो,2
सवालिया,2
थिंकटैक,2
बहुसंख्यक,2
जवाबी,2
फेंकू,2
सीआइआइ,2
आइजी,2
एडीजी,2
आम्रपाली,2
डीएनडी,2
हटवा,2
अहिंसक,2
राजिंदर,2
उठापटक,2
भार्गव,2
हर्षवर्धन,2
कांस्टेबल,2
मेदवेदेव,2
अटॉर्नी,2
कनवेंशन,2
वॉकआउट,2
धर्मदेव,2
सोलंकी,2
सतप्रकाश,2
सचदेवा,2
नाला,2
मुखी,2
संलिप्तता,2
किरकिरी,2
जिंताओ,2
घिमर,2
न्योपाना,2
हेलिकॉप्मर,2
जिउसेप्पे,2
हर्जाना,2
इंटिग्रिटी,2
निबट,2
एनसीडब्लू,2
मित्रा,2
जवाबदेह,2
जेपीसी,2
कृतज्ञता,2
बुद्धिमानी,2
सामीप्य,2
दुर्व्यवहार,2
उद्यम,2
आत्मविश्लेषण,2
संपन्नता,2
शिरोधार्य,2
वाचा,2
कर्मणा,2
लाज,2
सात्विकी,2
आजस्रिक,2
सरोवर,2
विश्‍वशांति,2
शांतियुक्त,2
एकांतप्रिय,2
भौतिकतावाद,2
नचिकेता,2
जियो,2
सत्यपथगामी,2
स्थ,2
भगवत्प्राप्‍ति,2
गृहस्थाश्रम,2
भगवत्कृपा,2
नवधा,2
विरक्‍ति,2
मनोयोग,2
श्रत्,2
धा,2
याज्ञिक,2
गृहस्वामी,2
निष्थर्ष,2
सद्दुण,2
प्रणयन,2
परमपिता,2
गुणगान,2
देवदारु,2
सत्साहित्य,2
बेड़ी,2
खे,2
दंभ,2
तरंगा,2
आवली,2
तमसो,2
अयोध्यावीसी,2
अँगुली,2
संरक्षिका,2
जन्मदिवस,2
कूका,2
नहान,2
बिहू,2
शनि,2
ਤੇ,2
ਸਥਿਤ,2
ਹੈ,2
मिष्ठान,2
शिवभक्त,2
इच्छित,2
अतिरिक्‍ति,2
वैर,2
मिठाई,2
वृंदावन,2
महापुराण,2
महाकवि,2
धमार,2
मध्यरात्रि,2
झांकी,2
झुला,2
रासलीला,2
श्रीविग्रह,2
व्रतराज,2
स्कंद,2
कृष्‍णपक्ष,2
चंद्रोदय,2
गणेशोत्सव,2
गणपति,2
सजाता,2
रक्षाबन्धन,2
दायें,2
बाँधता,2
शकरपारा,2
नमकपारा,2
चूड़ाराखी,2
यजमान,2
अमरनाथ,2
रामराखी,2
तर्पण,2
तृतीया,2
झूलन,2
वृत्तान्त,2
सारिका,2
चंद्रघंटा,2
महागौरी,2
सिद्धिदात्री,2
नवमी,2
महाविधा,2
अपराजिता,2
दीपमालिका,2
पालकी,2
सुहावना,2
दीवाल,2
अहोईमाता,2
कलश,2
मनोवांछित,2
खगौलीय,2
कद्दू,2
कंबल,2
सूर्यदेव,2
चन्द्रोदय,2
व्यापिनी,2
सौभाग्यवती,2
दिनभर,2
वेदी,2
शंकरजी,2
बली,2
बटुक,2
त्रिक्काकरा,2
अन्नकूट,2
देवराज,2
अहंकारी,2
मर्दन,2
शेषनाग,2
भाईदूज,2
चित्रगुप्त,2
परात्पर,2
जनकपुर,2
सहभाग,2
सद्‍भाव,2
सहिष्णुता,2
क्लॉज,2
स्टीफेंस,2
ऋषभ,2
जनसमूह,2
रत्थन,2
ध्वजारोहण,2
फहरा,2
सोलहवाँ,2
मूर्ख,2
फ्राइडे,2
मृत्युदण्ड,2
क्लाडियस,2
छठवाँ,2
पाँचवां,2
जम्बू,2
लुम्बिनी,2
नौतनवाँ,2
गोंडा,2
नौगढ़,2
कसिया,2
जुहा,2
मिना,2
दुंबा,2
फितर,2
हँसिया,2
कलमा,2
इफ्‍तार,2
बाँटा,2
फितरह,2
शबेबरात,2
इमामबाड़,2
सब्बाथ,2
विषुवत्,2
अगियारी,2
किशमिश,2
सिवई,2
मोमबत्ती,2
तेरहवा,2
शवाधान,2
मातृदेवी,2
उत्खनन,2
त्रिमुखी,2
सींग,2
गैंडा,2
मैका,2
शाश्वत,2
लोथल,2
अग्निवेदी,2
बहुदेववाद,2
मैक्समूलर,2
जैकोबी,2
सामयोनि,2
पद्य,2
जैमनीय,2
तलवकार,2
ब्रह्मविद्या,2
मांडूक्य,2
छंदोबद्ध,2
वेदांग,2
निरुक्त,2
उपसर्ग,2
यास्क,2
श्बोक,2
एकेश्‍वरवाद,2
सर्वेश्‍वरवाद,2
त्वाष्‍ट्र,2
मानवीकरण,2
बोगजकोई,2
नासत्य,2
दृष्‍टिमान,2
विवस्वत,2
पर्जन्य,2
माही,2
जेंद,2
अवेस्ता,2
चतुर्भुजी,2
खर्चीला,2
पितर,2
सर्वोच्चता,2
विध्वंसकारी,2
संकल्पना,2
कुरु,2
पंचाल,2
ज्ञानमार्ग,2
सारभूत,2
भाषित,2
आखेट,2
महाजनप,2
भिक्षाचरण,2
वैखानस,2
वानप्रस्थी,2
निगंठ,2
पूरण,2
कस्सप,2
मक्‍खलि,2
गुफाय,2
वराहमिहिर,2
बृहतसंहिता,2
हर्षचरित,2
पकुध,2
कल्पसूत्र,2
नेमिनाथ,2
वामा,2
याज्ञिय,2
कुंडग्राम,2
वज्जिसंघ,2
कलिंग,2
अणोज्या,2
चैत्य,2
केवली,2
आतिथ्य,2
सुधर्मन,2
शीलव्रत,2
त्रिरत्,2
ਡਾਲਰ,2
अचेतन,2
लोकाकाश,2
स्यादवाद,2
एकांतवाद,2
उच्छेदवाद,2
शुद्धावस्था,2
अशुद्धावस्था,2
अस्तित्त्व,2
सप्त,2
सर्वदृष्णा,2
पौद्‍गलिक,2
परंश्रेष्‍ठी,2
जामालि,2
तिस्सगुप्त,2
स्थूलभद्र,2
सल्लेखन,2
शिवभूति,2
गृहत्याग,2
अधिकारिणी,2
तक्षशिला,2
कुवलयमाला,2
हूण,2
फाह्यान,2
कुमारपाल,2
दक्कन,2
श्रवणबेलगोला,2
राष्‍ट्रकूट,2
गुणभद्र,2
मूलसंघ,2
मागधी,2
जयसेन,2
अश्थ,2
आलार,2
कालाम,2
रुद्रक,2
भरसक,2
ऋषिपत्तन,2
मौसेरा,2
भिक्षुसंघ,2
बेलुवन,2
थेर,2
ज्ञप्ति,2
महावग्ग,2
पावरण,2
कूटागारशाला,2
अनाश्रव,2
वस्सकार,2
सुदत्त,2
भद्यि,2
धम्मपद,2
वासवदत्ता,2
प्रद्योत,2
पाटलिंग्राम,2
छुंद,2
सालवन,2
अनुराधापुर,2
तांग,2
विक्रमशिला,2
आतिश,2
म्यानमार,2
सप्‍तपर्णि,2
कथावस्तु,2
अश्थघोष,2
महाकच्चयान,2
सर्वस्तिवाद,2
गांधार,2
सर्वस्तिवादी,2
महासंघिक,2
लोकोत्तर,2
बोधिसत्व,2
मंत्रयान,2
ध्यानी,2
त्रिकाय,2
असंग,2
परमार्थिक,2
न्यायप्रवेश,2
इत्सिंग,2
पढ़ा,2
धर्मपाल,2
संहिताबद्ध,2
अभिधम्मपिटक,2
मैत्रेय,2
त्वातिमशा,2
विभंग,2
यमक,2
पत्थन,2
धम्मसंगनि,2
नागसेन,2
विभव,2
बुद्धचरित,2
भंडारकर,2
चरमोत्‍कर्ष,2
पशुपालक,2
COMMA,2
गोपालक,2
अगिंरस,2
मेगास्थनीज,2
पशुचारी,2
श्रीमदभगवत,2
पाचंरात्र,2
प्रविष्‍टि,2
दूत,2
हेलियोडोरस,2
विदिशा,2
गरुड़ध्वज,2
चतुरव्यूह,2
रघुवंश,2
अमरकोश,2
पूजित,2
एरण,2
उत्कीर्ण,2
रूपधारी,2
चन्देल,2
चेदि,2
भोजदेव,2
अलबरुनी,2
गुप्‍तकालीन,2
देवोत्थान,2
रामनवमी,2
आलावर,2
नम्मालवार,2
उप्पल,2
दस्ताना,2
वर्नेन,2
फिक,2
एल्विस,2
गगनजीत,2
अनिरबान,2
मॉरिन्हो,2
ओखल,2
तड़का,2
जेनिफर,2
ऑस्‍ट्रेलियाई,2
बिस्कुट,2
युवी,2
खाँस,2
बारें,2
नरवाल,2
मिलिंद,2
ड्रैग,2
फ्लिकर,2
अजलन,2
आकाशदीप,2
मालक,2
पेनल्टी,2
कार्नर,2
चैपियनशिप,2
रातचानोक,2
युई,2
प्रेरणादायक,2
सबेस्टियन,2
रेडबुल,2
फेरारी,2
फेलिप,2
एड्रियन,2
आठवां,2
लैप,2
वेबर,2
ओपरनर,2
अखाडा,2
दराज,2
अचरज,2
नेइडिश,2
आयरलैंड,2
इशानी,2
चार्लोट,2
हेंस,2
अर्नेस्ट,2
डब्ल्यूवी,2
चिन्नास्वामी,2
विकेटकीपिंग,2
बैट,2
एगर,2
यांग,2
क्रिस्टियन,2
मिक्स्ड,2
सर्बिया,2
एफआईसीए,2
मुशफिकुर,2
जिंबॉब्वे,2
जोड़ीदार,2
आत्ममंथन,2
केलने,2
कमेंटरी,2
राज्यवर्धन,2
कदमताल,2
पेवेलियन,2
डेरेन,2
काइल,2
अरमान,2
रिचा,2
बेनो,2
ग्रांपी,2
ताकाहार,2
फुरकावा,2
रिमिल,2
बिरली,2
जमींदोज,2
वेगनर,2
ब्रूस,2
टर्फ,2
एचएस,2
देवाल,2
मोइसिस,2
फुटवर्क,2
रणतुंगा,2
छका,2
यूकी,2
वर्धन,2
बालाजी,2
ब्रेकिंग,2
डिफेंडर,2
मोड्रिक,2
लुसा,2
एमेच्योर,2
एआईटीए,2
रायशुमारी,2
लॉबिंग,2
मंगोलिया,2
पिस्टल,2
कराटा,2
वेकबोर्डिंग,2
कोवेन,2
लड्डा,2
हैमस्ट्रिंग,2
कोंटूरिस,2
मैककुलम,2
आईन,2
ट्रॉयल,2
अर्काडिच,2
फेबियानो,2
टर्निंग,2
आलराउंड,2
नेग्रे,2
जुईरुई,2
मिन,2
पर्थ,2
अनिश्‍चितता,2
मोर्केल,2
फायर,2
पोनप्पा,2
प्रदन्या,2
मलेशियाई,2
जियान,2
बारुसिया,2
तेई,2
मैकाय,2
बैट्‍समैन,2
रेफरी,2
लच्छेदार,2
काहल,2
युवेंट,2
लाजियो,2
मजूबत,2
नेपोली,2
एसी,2
जेसी,2
जोंटी,2
शॉन,2
गोखला,2
क्वालीफायर,2
पारुपल्ली,2
होंग,2
भिड,2
एएसबीसी,2
परिसंघ,2
मोंटा,2
बेंजामिन,2
बार्लेट,2
कोलश्रेइबर,2
मातोसेविक,2
रोमानिया,2
विक्टर,2
स्टानिस्लास,2
वावरिका,2
मनदीप,2
मनविंदर,2
इयोन,2
ल्यूक,2
एरोन,2
संजू,2
श्रीसंत,2
मुथैया,2
मुरलीधरन,2
ब्रेट,2
स्कोरिंग,2
कूपर,2
शतकवीर,2
ब्रेड,2
परविंद्र,2
कैरोलिन,2
वेज्नियास्की,2
क्षेत्ररक्षरण,2
ऑटोग्राफ,2
हेडन,2
स्वप्निल,2
बमुश्किल,2
बीएनपी,2
पैरीबास,2
जहीरुल,2
तमीम,2
फ्रैंक,2
लेंपार्ड,2
विला,2
रायो,2
वॉश,2
निलंबन,2
पटखनी,2
सेंचुरी,2
छेत्री,2
मेनारिया,2
बुल्गारिया,2
रितुल,2
अतानु,2
लातविया,2
कार्लोस,2
उज्जेकिस्तान,2
मुबिनोव,2
किग्रा,2
अकमल,2
पोर्ट,2
डेनिल,2
फोमिखा,2
वा,2
मशक्कत,2
ओवरथ्रो,2
बचका,2
महाप्रबंधक,2
रग्बी,2
चकनाचूर,2
बेनेट,2
बेनतीजा,2
बु्धवार,2
संवादहीनता,2
वॉ,2
फैडरेशन,2
एआईएफएफ,2
प्रफुल्ल,2
पेंटाथलन,2
फ्रीस्टाइल,2
साफ्टबॉल,2
स्वान,2
मोंटी,2
प्रसारणकर्ता,2
ग्रींस,2
लुइ,2
कांटेस्ट,2
पत्राचार,2
पीका,2
देब,2
वीआईपी,2
बंगलादेश,2
उमरीगर,2
अलबराकत,2
असद,2
कुशाल,2
कुलशेखरा,2
टखना,2
रेयान,2
हैरिस,2
अबुधाबी,2
टोनी,2
नायुडू,2
प्रुडेंशियल,2
अनुरीत,2
प्रसन्ना,2
माहेला,2
श्रेयास,2
टेस्टो,2
मैचो,2
फैँस,2
महेन्द्रसिंह,2
चंदीमल,2
ताल्हा,2
मीरपुर,2
फतुल्लाह,2
स्वंतत्र,2
दहिया,2
जिजी,2
योगेश्वर,2
फ्लेविया,2
टास,2
स्टोक्स,2
ब्रेसनन,2
इवानोविच,2
आकलैंड,2
विल्फेड,2
एफआईएच,2
विश्वस्तरीय,2
एसएलसी,2
जयसूर्या,2
एनजेडसी,2
मौरिसन,2
डोमिंगो,2
फख्र,2
डकवर्थ,2
लुईस,2
लीमैन,2
पस्त,2
बार्सीलोना,2
होरिया,2
जूलिया,2
जार्जेस,2
जार्मिला,2
निशानेबाजी,2
लाइनअप,2
उत्साहवर्धन,2
स्विच,2
ओल्टमेंस,2
मोटरबाइक,2
एचआईएल,2
रासकिन्हा,2
बाउंसर,2
जुंगडे,2
थामा,2
रावी,2
मार्चपास्ट,2
पूतिन,2
प्रतिभाग,2
सद्भावना,2
अभिनंदन,2
खत्‍म,2
सुमारीवाला,2
बेडमिन्टन,2
धाविका,2
गौरवान्वित,2
जिनेरियो,2
नारवा,2
ढांचागत,2
जेडसी,2
फिफ्टी,2
सा‌थ,2
साउदी,2
हैमिश,2
आमरण,2
आब्दी,2
वार्डन,2
ओडोनेल,2
शैदी,2
मां,2
तेकाऊ,2
अंपायररिंग,2
एफिलिएट,2
नॉटिंघमशायर,2
मपेट,2
मूर्स,2
सीमारेखा,2
सोहेल,2
बहसबाजी,2
भारतरत्न,2
शाकिब,2
शमसुर,2
इमरुल,2
ओकी,2
हेसन,2
बाथम,2
डोमिनिक,2
कार्क,2
कोनेली,2
टपका,2
लीगा,2
अनकैप्ड,2
वॉर्न,2
गैटिंग,2
ट्रेट,2
मोईन,2
दुश्वारी,1
मायचा,1
एडीएम,1
एलए,1
गांवो,1
ह्‍वाइट,1
ग्रब,1
लट,1
गिलार,1
लाइलाज,1
आईसीएआर,1
केंचू,1
आवक,1
एनएसएस,1
फिजिक्स,1
बायोलॉजी,1
भौतिकी,1
सेरिकल्चर,1
फंगस,1
माइक्रोब,1
बैक्टीरियोलॉजी,1
कर्जदार,1
राष्‍ट्रव्यापी,1
निरक्षरता,1
जनगणना,1
गोलीकांड,1
मोनसेंटो,1
बहुराष्ट्रीय,1
बल्लभ,1
पंतनगर,1
लाभान्वित,1
मॉनीटरिंग,1
किसानो,1
सुदृढ,1
अरविन्द,1
ग्रेवल,1
ऊपज,1
बिकाऊ,1
फंगीसाइड,1
विनिर्देश,1
मृदाजनित,1
मिमी,1
पुष्पण,1
फव्वारा,1
हार्वेस्टर,1
वर्षाॠतु,1
शोभायमान,1
फ्लोरी,1
बढोतरी,1
जीवंतता,1
हरितमा,1
क्षारीकरण,1
मरुस्थलीयकरण,1
मिटटा,1
असमतल,1
भूक्षेत्र,1
अम्लता,1
अनुपजाऊ,1
जलजनित,1
जड़युक्त,1
पट्टीदार,1
उर्वरशक्ति,1
गुणवत्तापरक,1
लौहतत्व,1
खैरा,1
जलनिकास,1
मलमूत्र,1
बिछावन,1
अंर्तगत,1
भुखमरी,1
भूखजनित,1
मत्स्योत्पादन,1
मत्स्यपालन,1
मछुआ,1
गौवंश,1
दुधारु,1
उत्प्रेरण,1
माइक्रोप्लान,1
फसलोत्तर,1
क्रियान्वित,1
नरवाई,1
जनभागीदारी,1
माल्ट,1
बीयर,1
ब्रांडी,1
विहस्की,1
समुद्रतल,1
तापक्रम,1
पुष्पावस्था,1
गुणवत्तापूर्ण,1
वर्षाधारित,1
खाद्यन्न,1
वलीपुर,1
विक्स,1
भाती,1
अर्जन,1
प्रसंस्कृत,1
नश्वर,1
शृंखला,1
जायका,1
जावित्री,1
यूजीनोल,1
शोथहारी,1
चूरा,1
पोलीफीनोल,1
ऑक्सीडेंट,1
लालमिर्च,1
एंटीसेप्टिक,1
एंटीकैंसर,1
पोसा,1
खरीददार,1
कर्कुमिन,1
कांतिमान,1
दानेदार,1
पाऊडर,1
जीरा,1
मेथीदाना,1
कोलेस्टरोल,1
पीड़ानाशक,1
शोथशामक,1
कैंसररोधी,1
एलिसिन,1
धमनी,1
थक्के,1
फफूंदजन्य,1
अरूणाचल,1
शीतलन,1
ढ़ग,1
चोटग्रस्त,1
